"region_key","motif","score"
"NC_058385.1:43052187-43052486","ESRRA",10.3630899989504
"NC_058385.1:46179137-46179436","ESRRA",12.0791782671003
"NC_058385.1:46179137-46179436","ESRRB",11.5644495448499
"NC_058385.1:46186417-46186716","ESRRA",10.286891832878
"NC_058385.1:46647486-46647785","ESRRA",11.3802269827814
"NC_058385.1:5581159-5581458","ESRRA",10.0512056166432
"NC_058385.1:5581159-5581458","ESRRA",10.228210412922
"NC_058385.1:5789865-5790164","ESRRA",11.222449628529
"NC_058385.1:66240043-66240342","ESRRA",10.3818622161479
"NC_058385.1:67424847-67425146","ESRRA",12.3803603426374
"NC_058385.1:67424847-67425146","ESRRA",10.396504653489
"NC_058385.1:71984355-71984654","ESRRB",13.6510300790672
"NC_058385.1:71984355-71984654","ESRRA",16.3311704079214
"NC_058385.1:74741403-74741702","ESRRA",10.4115705418573
"NC_058385.1:79433724-79434023","ESRRA",16.072711973811
"NC_058385.1:79433724-79434023","ESRRB",13.2752724227975
"NC_058385.1:81872816-81873115","ESRRB",12.308046271806
"NC_058385.1:81872816-81873115","ESRRA",14.430250318827
"NC_058385.1:82127613-82127912","ESRRA",10.6647195909896
"NC_058385.1:82143006-82143305","ESRRA",10.0333804978988
"NC_058385.1:82346533-82346832","ESRRA",11.7868225687416
"NC_058385.1:82460120-82460419","ESRRA",10.9438990560706
"NC_058385.1:82535186-82535485","ESRRA",10.3630899989504
"NC_058385.1:82734582-82734881","ESRRA",12.4930260136518
"NC_058385.1:82778700-82778999","ESRRA",13.6000756546771
"NC_058385.1:82778700-82778999","ESRRB",12.308046271806
"NC_058385.1:82811100-82811399","ESRRA",14.2059192452795
"NC_058385.1:82811100-82811399","ESRRB",11.0490745074327
"NC_058385.1:82900209-82900508","ESRRA",11.1852291593419
"NC_058385.1:82946557-82946856","ESRRB",12.575665657956
"NC_058385.1:82946557-82946856","ESRRA",14.7420921119506
"NC_058385.1:83036406-83036705","ESRRA",11.3540345350426
"NC_058385.1:83137864-83138163","ESRRA",10.4052957480316
"NC_058385.1:83328743-83329042","ESRRA",10.3946296090382
"NC_058385.1:83328743-83329042","ESRRB",10.1712854618119
"NC_058386.1:124816282-124816581","ESRRA",10.0011782636984
"NC_058386.1:125604947-125605246","ESRRA",10.0333804978988
"NC_058386.1:126269849-126270148","ESRRB",13.6510300790672
"NC_058386.1:126269849-126270148","ESRRA",15.0217124560518
"NC_058386.1:126982747-126983046","ESRRA",14.8937851074294
"NC_058386.1:126982747-126983046","ESRRB",10.2544113572584
"NC_058386.1:1556431-1556730","ESRRA",10.844016477374
"NC_058386.1:20075681-20075980","ESRRA",12.0998825179658
"NC_058386.1:35626261-35626560","ESRRA",10.9451121166658
"NC_058386.1:39062074-39062373","ESRRA",10.562037327699
"NC_058386.1:41639585-41639884","ESRRA",11.1709312052941
"NC_058386.1:42298876-42299175","ESRRA",10.4343695073982
"NC_058386.1:42483840-42484139","ESRRA",11.9844266295178
"NC_058386.1:42918744-42919043","ESRRA",10.4151714825193
"NC_058386.1:42918744-42919043","ESRRB",10.4788138334944
"NC_058386.1:81197517-81197816","ESRRA",11.1324144910562
"NC_058386.1:97661033-97661332","ESRRA",10.212533259806
