"gene_symbol","direction","module","retained"
"LOC105261012","up","12",FALSE
"ADGRB2","up","7",FALSE
"ANKRD29","up","11",FALSE
"KCTD12","up","1",FALSE
"TRAT1","up","2",FALSE
"PTPN2","up","13",FALSE
"RASSF2","up","2",FALSE
"EXOSC10","up","12",FALSE
"DDX20","up","12",FALSE
"GNAI2","up","3",FALSE
"EIF2AK2","up","17",FALSE
"PTPRS","up","3",FALSE
"LOC101092550","up","18",FALSE
"P3H3","up","3",FALSE
"PLXNA3","up","3",FALSE
"BUB1B","up","10",FALSE
"SNED1","up","1",FALSE
"P2RY8","up","2",FALSE
"GRWD1","up","15",FALSE
"FES","up","3",FALSE
"RFTN1","up","1",FALSE
"NID1","up","14",FALSE
"HIGD1A","up","8",FALSE
"TMEM100","up","13",FALSE
"FKBP7","up","1",FALSE
"TIMP2","up","1",FALSE
"URB1","up","8",FALSE
"CLEC5A","up","4",FALSE
"PRKCQ","up","2",FALSE
"TNFRSF8","up","12",FALSE
"RNF19B","up","3",FALSE
"DTYMK","up","6",FALSE
"PNRC1","up","5",FALSE
"TRIB2","up","13",FALSE
"TADA2B","up","15",FALSE
"IFNGR2","up","3",FALSE
"PSMB9","up","4",FALSE
"CCN2","up","13",FALSE
"RPL22L1","up","13",FALSE
"LOC101088734","up","2",FALSE
"TRIP10","up","3",FALSE
"DNPH1","up","7",FALSE
"AJM1","up","4",FALSE
"RNF122","up","4",FALSE
"RBPJ","up","1",FALSE
"IRF4","up","2",FALSE
"CD81","up","3",FALSE
"PSD4","up","2",FALSE
"POLH","up","11",FALSE
"CYBB","up","4",FALSE
"DMPK","up","1",FALSE
"SLC16A14","up","9",FALSE
"DLG4","up","1",FALSE
"ACADL","up","11",FALSE
"IRS1","up","11",FALSE
"KCTD5","up","15",FALSE
"ZNF296","up","2",FALSE
"POGLUT1","up","11",FALSE
"PPP1R18","up","4",FALSE
"NRP2","up","4",FALSE
"TLNRD1","up","15",FALSE
"RBM6","up","15",FALSE
"EMD","up","15",FALSE
"KIF3C","up","1",FALSE
"ADCY7","up","4",FALSE
"WDR37","up","9",FALSE
"PLEKHA2","up","2",FALSE
"DENND5A","up","1",FALSE
"BATF","up","2",FALSE
"ZNF513","up","6",FALSE
"GAB3","up","4",FALSE
"FCHO1","up","2",FALSE
"OAS3","up","17",FALSE
"LOC101100937","up","6",FALSE
"ADA2","up","2",FALSE
"SYNE3","up","2",FALSE
"CEP85","up","3",FALSE
"A2ML1","up","6",FALSE
"ITGA2","up","16",FALSE
"ZBTB9","up","5",FALSE
"TMEM35B","up","3",FALSE
"MFSD5","up","2",FALSE
"VANGL1","up","16",FALSE
"CDR2","up","9",FALSE
"RRP1B","up","6",FALSE
"ITGA4","up","2",FALSE
"ST3GAL4","up","1",FALSE
"TONSL","up","15",FALSE
"P2RX1","up","4",FALSE
"GNA14","up","1",FALSE
"PRRX1","up","18",FALSE
"SOCS4","up","11",FALSE
"ZC3H8","up","11",FALSE
"MAD2L1BP","up","7",FALSE
"CWC22","up","10",FALSE
"DENND1C","up","2",FALSE
"GRK6","up","2",FALSE
"TMEM165","up","16",FALSE
"MZB1","up","2",FALSE
"DOK3","up","2",FALSE
"DENND2B","up","5",FALSE
"CD3D","up","2",FALSE
"GAS2L1","up","6",FALSE
"UBA7","up","17",FALSE
"RADIL","up","1",FALSE
"FKBP11","up","2",FALSE
"ESYT2","up","14",FALSE
"RNF130","up","13",FALSE
"PPP1R3C","up","7",FALSE
"IRF5","up","2",FALSE
"CNP","up","3",FALSE
"PPARD","up","3",FALSE
"CD27","up","2",FALSE
"RAB37","up","2",FALSE
"RUSC2","up","9",FALSE
"GPSM2","up","7",FALSE
"ARHGAP45","up","2",FALSE
"LOC105260615","up","2",FALSE
"LPXN","up","2",FALSE
"SPHK1","up","9",FALSE
"APBB1IP","up","2",FALSE
"ITGAX","up","4",FALSE
"ZNFX1","up","10",FALSE
"SLC35D2","up","8",FALSE
"BLK","up","2",FALSE
"PHLDA3","up","1",FALSE
"GPX8","up","1",FALSE
"CHRDL1","up","9",FALSE
"SRI","up","1",FALSE
"IFIH1","up","17",FALSE
"BACE1","up","14",FALSE
"CD79A","up","2",FALSE
"LOC105261153","up","4",FALSE
"IL16","up","2",FALSE
"IDO1","up","4",FALSE
"CLN8","up","6",FALSE
"ATAD5","up","2",FALSE
"MOXD1","up","1",FALSE
"AMBP","up","8",FALSE
"FGD2","up","2",FALSE
"MAP4K1","up","2",FALSE
"PCYOX1L","up","4",FALSE
"PCOLCE","up","1",FALSE
"SRF","up","9",FALSE
"SCRN1","up","3",FALSE
"PRKAR1A","up","6",FALSE
"FUT11","up","11",FALSE
"ERICH2","up","5",FALSE
"SLC5A6","up","16",FALSE
"ADAM28","up","11",FALSE
"PLCD1","up","3",FALSE
"SORBS3","up","9",FALSE
"CD2H1orf198","up","1",FALSE
"CREBZF","up","11",FALSE
"ARRDC2","up","18",FALSE
"LOC101083444","up","2",FALSE
"CCDC61","up","6",FALSE
"TRABD","up","6",FALSE
"CREB3L4","up","4",FALSE
"CD8A","up","2",FALSE
"CARMIL2","up","2",FALSE
"PNPLA8","up","8",FALSE
"SLC8B1","up","8",FALSE
"UPK3BL2","up","2",FALSE
"PDGFRL","up","1",FALSE
"KIAA0100","up","9",FALSE
"LDAF1","up","13",FALSE
"ZNF792","up","11",FALSE
"RIPOR2","up","2",FALSE
"CCR7","up","2",FALSE
"XRN2","up","10",FALSE
"LOC111560441","up","2",FALSE
"UBE2J1","up","2",FALSE
"LOC109497182","up","2",FALSE
"WDR82","up","10",FALSE
"LGALS9","up","17",FALSE
"SYNPO2","up","1",FALSE
"MOB3A","up","2",FALSE
"SACS","up","4",FALSE
"DACT1","up","1",FALSE
"FRMPD2","up","8",FALSE
"PRR7","up","4",FALSE
"ARSJ","up","1",FALSE
"MORC4","up","14",FALSE
"LIMD1","up","6",FALSE
"B4GALT2","up","3",FALSE
"JUNB","up","12",FALSE
"AP1B1","up","8",FALSE
"LMOD1","up","9",FALSE
"SLC25A47","up","2",FALSE
"MST1R","up","2",FALSE
"CHST14","up","3",FALSE
"LIMK1","up","4",FALSE
"PRKAR2B","up","1",FALSE
"SLC25A14","up","5",FALSE
"GRAMD2B","up","8",FALSE
"WDR43","up","8",FALSE
"SPECC1","up","6",FALSE
"PLEKHH1","up","16",FALSE
"NTNG1","up","7",FALSE
"LOC101084636","up","1",FALSE
"PKDCC","up","9",FALSE
"TTC23L","up","16",FALSE
"SLC38A2","up","11",FALSE
"CCDC141","up","11",FALSE
"RELB","up","3",FALSE
"LAMC3","up","14",FALSE
"PDIA4","up","6",FALSE
"PCSK7","up","4",FALSE
"LYST","up","11",FALSE
"CTTN","up","15",FALSE
"FCRL3","up","2",FALSE
"DTX4","up","1",FALSE
"PLCB2","up","4",FALSE
"TFEB","up","3",FALSE
"CEBPG","up","10",FALSE
"METTL7A","up","8",FALSE
"CPXM1","up","1",FALSE
"BTK","up","2",FALSE
"LYL1","up","2",FALSE
"MGLL","up","15",FALSE
"CFD","up","2",FALSE
"PRKX","up","4",FALSE
"GPX7","up","1",FALSE
"ANO1","up","6",FALSE
"THBS1","up","14",FALSE
"CIC","up","1",FALSE
"RPS6KA4","up","3",FALSE
"DUS3L","up","3",FALSE
"SLA","up","2",FALSE
"MED30","up","13",FALSE
"LOC101100212","up","3",FALSE
"ZBED1","up","3",FALSE
"RNF213","up","17",FALSE
"LCAT","up","3",FALSE
"TLR6","up","4",FALSE
"RAMP1","up","3",FALSE
"LBH","up","1",FALSE
"KCNA3","up","2",FALSE
"BICDL1","up","18",FALSE
"KIRREL1","up","1",FALSE
"RTP4","up","17",FALSE
"UBP1","up","11",FALSE
"ABL1","up","1",FALSE
"LEPROTL1","up","9",FALSE
"SGCA","up","3",FALSE
"PRKCB","up","2",FALSE
"GIPC1","up","3",FALSE
"TMEM54","up","6",FALSE
"CAPN1","up","3",FALSE
"PAM","up","14",FALSE
"ZMAT4","up","5",FALSE
"MADCAM1","up","4",FALSE
"SMARCD3","up","3",FALSE
"OGA","up","11",FALSE
"PLEKHA4","up","1",FALSE
"SAMHD1","up","4",FALSE
"INCENP","up","7",FALSE
"ANK1","up","15",FALSE
"HIC1","up","1",FALSE
"RSAD2","up","17",FALSE
"SAP25","up","2",FALSE
"SIGLEC5","up","2",FALSE
"RALGDS","up","3",FALSE
"ZNF287","up","11",FALSE
"STX6","up","7",FALSE
"RNPEP","up","3",FALSE
"IMPDH1","up","3",FALSE
"BATF2","up","2",FALSE
"SLC1A5","up","8",FALSE
"RGS19","up","2",FALSE
"TMEM179","up","18",FALSE
"FCRL2","up","2",FALSE
"LOC111556210","up","3",FALSE
"HEATR1","up","8",FALSE
"PARP6","up","3",FALSE
"PKM","up","6",FALSE
"TYK2","up","3",FALSE
"TUT7","up","11",FALSE
"WAS","up","2",FALSE
"ZBTB7A","up","15",FALSE
"IL2RG","up","2",FALSE
"CLIP2","up","3",FALSE
"SYTL5","up","2",FALSE
"DNAAF3","up","3",FALSE
"SMIM5","up","18",FALSE
"ELF4","up","4",FALSE
"PLCG1","up","15",FALSE
"GALNT1","up","8",FALSE
"SMC1A","up","5",FALSE
"EPHB6","up","3",FALSE
"THBS2","up","1",FALSE
"MCM5","up","7",FALSE
"NUP205","up","11",FALSE
"FCRLB","up","2",FALSE
"SPON2","up","15",FALSE
"OLFM2","up","17",FALSE
"IL2RB","up","2",FALSE
"SLC15A3","up","4",FALSE
"PHF11","up","4",FALSE
"COL4A1","up","5",FALSE
"PIK3R6","up","4",FALSE
"EDNRA","up","1",FALSE
"FGR","up","17",FALSE
"GCC1","up","6",FALSE
"COL18A1","up","1",FALSE
"CD180","up","2",FALSE
"TBC1D10C","up","2",FALSE
"FAM78A","up","2",FALSE
"FAM43A","up","1",FALSE
"ZAN","up","7",FALSE
"RBP4","up","18",FALSE
"MPZL2","up","16",FALSE
"NUP160","up","11",FALSE
"RASD2","up","13",FALSE
"NCF2","up","4",FALSE
"NPNT","up","7",FALSE
"TICRR","up","7",FALSE
"IL2RA","up","2",FALSE
"TP53","up","3",FALSE
"REC8","up","4",FALSE
"TESC","up","7",FALSE
"PREX1","up","2",FALSE
"POGLUT2","up","1",FALSE
"MLLT11","up","3",FALSE
"P3H1","up","3",FALSE
"SGTB","up","11",FALSE
"CXCL9","up","2",FALSE
"GRAMD2A","up","8",FALSE
"TSC22D3","up","8",FALSE
"B3GLCT","up","14",FALSE
"FRMD6","up","1",FALSE
"GNB2","up","3",FALSE
"NXN","up","4",FALSE
"ARSI","up","7",FALSE
"ADAM17","up","3",FALSE
"SH2D2A","up","2",FALSE
"RASAL1","up","5",FALSE
"DKK2","up","1",FALSE
"INPP5D","up","2",FALSE
"ANAPC1","up","2",FALSE
"DOCK7","up","8",FALSE
"MEIS3","up","3",FALSE
"E2F6","up","8",FALSE
"SLA2","up","2",FALSE
"PITPNA","up","6",FALSE
"PKIB","up","9",FALSE
"TOX","up","2",FALSE
"CCRL2","up","4",FALSE
"GNPDA2","up","14",FALSE
"MAP7D1","up","1",FALSE
"ADGRA2","up","1",FALSE
"TRMT61A","up","15",FALSE
"RCN3","up","1",FALSE
"SLC16A11","up","5",FALSE
"TTC7A","up","2",FALSE
"RIT1","up","16",FALSE
"CHEK1","up","7",FALSE
"SLC10A3","up","7",FALSE
"LZTS2","up","15",FALSE
"MAGOH","up","4",FALSE
"IRX6","up","6",FALSE
"CISH","up","8",FALSE
"CXCR5","up","2",FALSE
"FAM111B","up","10",FALSE
"RAP2A","up","1",FALSE
"DAPP1","up","2",FALSE
"SYCP2","up","4",FALSE
"SCMH1","up","15",FALSE
"TREML1","up","4",FALSE
"SYT14","up","8",FALSE
"DNER","up","12",FALSE
"NLRC3","up","2",FALSE
"SCG5","up","5",FALSE
"MTA2","up","3",FALSE
"CHAF1A","up","7",FALSE
"NTMT1","up","2",FALSE
"PRELID3A","up","12",FALSE
"LOC101085272","up","8",FALSE
"FSTL1","up","1",FALSE
"LOC101100417","up","7",FALSE
"CCNJ","up","8",FALSE
"CD274","up","4",FALSE
"TRIM52","up","13",FALSE
"SMAD1","up","1",FALSE
"COL4A2","up","5",FALSE
"ICAM3","up","2",FALSE
"SKA3","up","18",FALSE
"GM2A","up","4",FALSE
"FILIP1L","up","14",FALSE
"RAI14","up","6",FALSE
"MAPK7","up","6",FALSE
"JOSD1","up","13",FALSE
"LURAP1L","up","1",FALSE
"EML2","up","15",FALSE
"TNFRSF13C","up","2",FALSE
"MATK","up","2",FALSE
"UCK2","up","6",FALSE
"DACT3","up","1",FALSE
"GPR180","up","1",FALSE
"TNFRSF13B","up","2",FALSE
"IL36G","up","9",FALSE
"NPAS1","up","4",FALSE
"CPNE8","up","1",FALSE
"RGS11","up","3",FALSE
"EGFR","up","16",FALSE
"TMCC1","up","3",FALSE
"GDF7","up","2",FALSE
"MEGF6","up","12",FALSE
"TMEM252","up","8",FALSE
"ZBTB22","up","15",FALSE
"SPAG6","up","16",FALSE
"B3GALT4","up","6",FALSE
"LAMC1","up","1",FALSE
"LPIN1","up","12",FALSE
"TP53INP1","up","13",FALSE
"CSRNP1","up","8",FALSE
"GAB2","up","2",FALSE
"RCN1","up","3",FALSE
"COL14A1","up","3",FALSE
"LOC101082677","up","2",FALSE
"LOC105260178","up","2",FALSE
"POLE3","up","13",FALSE
"ASPHD2","up","3",FALSE
"FOXO3","up","8",FALSE
"TRIM25","up","5",FALSE
"NCF1","up","2",FALSE
"TLR10","up","2",FALSE
"CDH1","up","16",FALSE
"LRWD1","up","15",FALSE
"LHX6","up","1",FALSE
"YWHAQ","up","10",FALSE
"TNIK","up","4",FALSE
"SRXN1","up","12",FALSE
"FNDC3B","up","8",FALSE
"ZBTB24","up","11",FALSE
"SELENOH","up","3",FALSE
"TMEM150C","up","1",FALSE
"ASB6","up","10",FALSE
"IL21R","up","2",FALSE
"LOC101099332","up","17",FALSE
"CDCA7L","up","3",FALSE
"KCNA5","up","2",FALSE
"DDX60","up","17",FALSE
"ARHGEF40","up","3",FALSE
"BLM","up","4",FALSE
"LOC111556665","up","5",FALSE
"S100A8","up","2",FALSE
"SLC25A19","up","3",FALSE
"ATXN7L3","up","3",FALSE
"DEF6","up","2",FALSE
"FABP4","up","4",FALSE
"CASS4","up","4",FALSE
"LOC105259606","up","17",FALSE
"CPNE9","up","12",FALSE
"CHST1","up","3",FALSE
"TBC1D1","up","1",FALSE
"STRIP1","up","3",FALSE
"BFSP1","up","15",FALSE
"DTX3L","up","17",FALSE
"FCRL1","up","2",FALSE
"DIXDC1","up","1",FALSE
"KRT8","up","5",FALSE
"IFITM10","up","4",FALSE
"CEACAM1","up","8",FALSE
"JPH2","up","1",FALSE
"VSIG10","up","16",FALSE
"LOC101083316","up","4",FALSE
"RPGR","up","16",FALSE
"TMA16","up","9",FALSE
"IL1R2","up","18",FALSE
"RECQL","up","9",FALSE
"TMEM221","up","4",FALSE
"NFATC4","up","3",FALSE
"TEDC2","up","3",FALSE
"WDR46","up","6",FALSE
"IFI44","up","17",FALSE
"CD79B","up","2",FALSE
"LOC101100156","up","4",FALSE
"ASAP1","up","1",FALSE
"HABP4","up","3",FALSE
"XG","up","1",FALSE
"ZFP1","up","11",FALSE
"VWA3A","up","5",FALSE
"BARX2","up","5",FALSE
"ARHGEF19","up","3",FALSE
"MDK","up","3",FALSE
"CCDC88B","up","2",FALSE
"DDB2","up","3",FALSE
"EME1","up","12",FALSE
"PAX5","up","2",FALSE
"LOC101101581","up","10",FALSE
"PAK3","up","3",FALSE
"TRAF3","up","3",FALSE
"PTPN7","up","2",FALSE
"AGER","up","3",FALSE
"HP","up","5",FALSE
"CA13","up","4",FALSE
"HIF3A","up","8",FALSE
"RBMS2","up","1",FALSE
"TRAF3IP2","up","16",FALSE
"ARF6","up","3",FALSE
"GPBAR1","up","4",FALSE
"LOC101096853","up","15",FALSE
"CYTIP","up","2",FALSE
"YARS1","up","9",FALSE
"CYP3A131","up","8",FALSE
"BMI1","up","11",FALSE
"CPED1","up","1",FALSE
"SLC37A2","up","2",FALSE
"CD4","up","2",FALSE
"APOLD1","up","8",FALSE
"ADCY6","up","8",FALSE
"SFRP4","up","7",FALSE
"SMARCD2","up","3",FALSE
"BAG2","up","4",FALSE
"ARHGAP4","up","2",FALSE
"PVRIG","up","2",FALSE
"BLNK","up","2",FALSE
"SLC9A9","up","3",FALSE
"DDX21","up","8",FALSE
"CBLB","up","11",FALSE
"PTGER2","up","12",FALSE
"GGN","up","3",FALSE
"KLC1","up","1",FALSE
"GMFG","up","2",FALSE
"TTC27","up","2",FALSE
"TNFAIP2","up","3",FALSE
"SH2B3","up","4",FALSE
"DCTPP1","up","6",FALSE
"OSM","up","13",FALSE
"KCNC3","up","8",FALSE
"DCN","up","1",FALSE
"ADAMTS12","up","14",FALSE
"OCSTAMP","up","2",FALSE
"PTPRU","up","8",FALSE
"IL18BP","up","3",FALSE
"MUC1","up","16",FALSE
"CB3H15orf39","up","4",FALSE
"ADAMTS1","up","5",FALSE
"GDPGP1","up","2",FALSE
"ARHGEF10L","up","16",FALSE
"CELSR1","up","5",FALSE
"XPC","up","10",FALSE
"SLC30A3","up","3",FALSE
"RABGGTA","up","15",FALSE
"GABPB2","up","13",FALSE
"CEP128","up","7",FALSE
"HM13","up","6",FALSE
"SNX20","up","2",FALSE
"SERPINI1","up","6",FALSE
"MDFIC","up","3",FALSE
"DNAJA4","up","8",FALSE
"MAX","up","6",FALSE
"SUV39H1","up","15",FALSE
"EFNB1","up","15",FALSE
"ESYT3","up","5",FALSE
"KNTC1","up","7",FALSE
"AKIP1","up","6",FALSE
"SLC30A7","up","8",FALSE
"SLC38A5","up","2",FALSE
"TPK1","up","6",FALSE
"FGF10","up","3",FALSE
"KLHL42","up","1",FALSE
"NFKBIZ","up","16",FALSE
"PLCB3","up","3",FALSE
"PHLDA2","up","8",FALSE
"RAB35","up","13",FALSE
"ARMC12","up","8",FALSE
"RUBCNL","up","2",FALSE
"SIPA1","up","2",FALSE
"FHL2","up","3",FALSE
"YEATS2","up","9",FALSE
"ZNF496","up","3",FALSE
"PUSL1","up","2",FALSE
"OTULINL","up","4",FALSE
"CCNE1","up","2",FALSE
"CYBRD1","up","13",FALSE
"HPS3","up","14",FALSE
"AURKA","up","7",FALSE
"GRIN3B","up","4",FALSE
"LOXL3","up","4",FALSE
"MAPK11","up","6",FALSE
"USP13","up","13",FALSE
"FAM184B","up","18",FALSE
"DDX49","up","9",FALSE
"LOC101101103","up","2",FALSE
"MCUB","up","4",FALSE
"XBP1","up","9",FALSE
"CLDN6","up","5",FALSE
"GYG1","up","15",FALSE
"CCR6","up","2",FALSE
"SEPTIN1","up","2",FALSE
"PPP2R5B","up","1",FALSE
"KLF5","up","16",FALSE
"GPR157","up","14",FALSE
"CE1H17orf53","up","7",FALSE
"YWHAZ","up","10",FALSE
"SULF1","up","1",FALSE
"PAK1IP1","up","8",FALSE
"PRMT7","up","2",FALSE
"LPIN3","up","9",FALSE
"WDR77","up","8",FALSE
"TATDN2","up","1",FALSE
"BCO2","up","5",FALSE
"LOC101084518","up","4",FALSE
"OGT","up","11",FALSE
"LOC101095064","up","1",FALSE
"GORAB","up","1",FALSE
"COL9A2","up","3",FALSE
"FGG","up","5",FALSE
"CLIP4","up","1",FALSE
"CC1H1orf162","up","17",FALSE
"ADO","up","10",FALSE
"PHLDB3","up","3",FALSE
"MAN2A1","up","14",FALSE
"UNC5B","up","1",FALSE
"GSN","up","13",FALSE
"ZBTB7C","up","4",FALSE
"TSNAXIP1","up","16",FALSE
"CHST7","up","1",FALSE
"SLC35D1","up","8",FALSE
"PTPN14","up","14",FALSE
"WNT10A","up","2",FALSE
"ZDHHC18","up","7",FALSE
"LOC101089804","up","5",FALSE
"CSKMT","up","6",FALSE
"TMEM86B","up","6",FALSE
"RHOD","up","15",FALSE
"MYO1G","up","2",FALSE
"PDGFB","up","3",FALSE
"REEP4","up","7",FALSE
"SNRPB","up","15",FALSE
"ATF5","up","3",FALSE
"TMEM144","up","11",FALSE
"LOC101094717","up","2",FALSE
"AMBRA1","up","16",FALSE
"ZNHIT6","up","10",FALSE
"SERPINF1","up","3",FALSE
"CALHM5","up","1",FALSE
"KLF11","up","8",FALSE
"PTPRN2","up","8",FALSE
"S1PR2","up","4",FALSE
"HOXC11","up","1",FALSE
"PGS1","up","3",FALSE
"LOC101094346","up","5",FALSE
"BCL9L","up","1",FALSE
"SOCS2","up","1",FALSE
"ARAP1","up","1",FALSE
"CTXND2","up","4",FALSE
"BST2","up","17",FALSE
"IFIT3","up","17",FALSE
"NAT10","up","2",FALSE
"KIF24","up","16",FALSE
"HOPX","up","2",FALSE
"EFCC1","up","1",FALSE
"EEF1E1","up","8",FALSE
"TINAGL1","up","15",FALSE
"NKG7","up","2",FALSE
"HMOX1","up","4",FALSE
"ACTR1A","up","9",FALSE
"LPAR2","up","6",FALSE
"SYNGR3","up","15",FALSE
"NUP188","up","2",FALSE
"PYCR3","up","8",FALSE
"RECQL4","up","7",FALSE
"PTPN6","up","2",FALSE
"ITGB7","up","2",FALSE
"MFRP","up","1",FALSE
"GJC1","up","1",FALSE
"LOC105260851","up","11",FALSE
"GTPBP2","up","3",FALSE
"NALF2","up","5",FALSE
"SHC1","up","8",FALSE
"ZNF831","up","2",FALSE
"CAP2","up","13",FALSE
"PDCD2","up","8",FALSE
"TGM3","up","18",FALSE
"CAMK2D","up","13",FALSE
"MICAL1","up","2",FALSE
"CAMK4","up","2",FALSE
"PPME1","up","5",FALSE
"ICE1","up","9",FALSE
"CD151","up","15",FALSE
"ZNF746","up","3",FALSE
"CDCP1","up","8",FALSE
"RECK","up","1",FALSE
"TMEM138","up","3",FALSE
"TMPRSS13","up","2",FALSE
"UBR7","up","7",FALSE
"SENP1","up","11",FALSE
"MEST","up","2",FALSE
"SERGEF","up","3",FALSE
"CCDC24","up","3",FALSE
"GGCT","up","8",FALSE
"CD247","up","2",FALSE
"SOSTDC1","up","6",FALSE
"SCN8A","up","11",FALSE
"BUB3","up","8",FALSE
"STK17A","up","2",FALSE
"WNT7B","up","6",FALSE
"LOC105261234","up","2",FALSE
"DNAJB9","up","8",FALSE
"NSMCE2","up","11",FALSE
"FEN1","up","15",FALSE
"PPP1R3B","up","1",FALSE
"SHKBP1","up","2",FALSE
"CD52","up","2",FALSE
"STAT1","up","17",FALSE
"ZDHHC20","up","11",FALSE
"HDAC7","up","3",FALSE
"OSBPL5","up","15",FALSE
"TMEM229B","up","3",FALSE
"ECM1","up","1",FALSE
"NFKB2","up","3",FALSE
"TMSB10","up","3",FALSE
"ZNF34","up","3",FALSE
"MYO1D","up","10",FALSE
"WDHD1","up","3",FALSE
"LOC101080285","up","2",FALSE
"DCAF15","up","3",FALSE
"HIP1R","up","2",FALSE
"TNK2","up","3",FALSE
"CNTNAP1","up","1",FALSE
"RAPGEF5","up","1",FALSE
"NEFM","up","8",FALSE
"SEMA3A","up","11",FALSE
"RBMS3","up","1",FALSE
"INTS11","up","15",FALSE
"LOC105260055","up","2",FALSE
"S100A2","up","3",FALSE
"NABP1","up","2",FALSE
"S100A9","up","2",FALSE
"GNB3","up","3",FALSE
"COG3","up","14",FALSE
"RASA4B","up","17",FALSE
"ABHD4","up","3",FALSE
"SOBP","up","1",FALSE
"KDM7A","up","11",FALSE
"CACNB1","up","3",FALSE
"PLOD3","up","8",FALSE
"SPDL1","up","4",FALSE
"JAZF1","up","1",FALSE
"MMP28","up","1",FALSE
"VPS26B","up","3",FALSE
"ZNF317","up","16",FALSE
"PRICKLE2","up","1",FALSE
"TBC1D9","up","4",FALSE
"OSTF1","up","3",FALSE
"PRSS23","up","8",FALSE
"CFL2","up","8",FALSE
"ACVRL1","up","1",FALSE
"CALCRL","up","9",FALSE
"ZFPM1","up","3",FALSE
"FAM53C","up","14",FALSE
"MAP4","up","3",FALSE
"TMEM52","up","8",FALSE
"MEF2A","up","8",FALSE
"TNXB","up","3",FALSE
"SLAIN1","up","2",FALSE
"TSEN34","up","3",FALSE
"NUP210","up","2",FALSE
"SH3GL3","up","6",FALSE
"STIL","up","2",FALSE
"DRAXIN","up","5",FALSE
"CAVIN3","up","15",FALSE
"P2RY14","up","17",FALSE
"CTHRC1","up","3",FALSE
"ZNF391","up","14",FALSE
"MFSD10","up","4",FALSE
"ODAD4","up","16",FALSE
"SLC38A10","up","3",FALSE
"STAC2","up","5",FALSE
"TLR5","up","12",FALSE
"EPDR1","up","7",FALSE
"CTSW","up","2",FALSE
"LIMD2","up","2",FALSE
"ADAM22","up","1",FALSE
"MFSD2B","up","16",FALSE
"ZNF783","up","18",FALSE
"SLC6A9","up","4",FALSE
"HHIP","up","9",FALSE
"PRDM8","up","1",FALSE
"FAM102A","up","2",FALSE
"PAG1","up","2",FALSE
"FOXRED2","up","16",FALSE
"WDR74","up","15",FALSE
"PHLDA1","up","11",FALSE
"ADAMTS7","up","1",FALSE
"KIF27","up","16",FALSE
"DZIP1","up","8",FALSE
"RTL5","up","7",FALSE
"RHOA","up","9",FALSE
"ZNF217","up","2",FALSE
"GPSM3","up","2",FALSE
"NPM2","up","2",FALSE
"ELP6","up","5",FALSE
"MALT1","up","8",FALSE
"APBA2","up","13",FALSE
"LRRC25","up","17",FALSE
"KEL","up","2",FALSE
"SYT3","up","7",FALSE
"NFKB1","up","1",FALSE
"LOC101093705","up","4",FALSE
"ARMCX3","up","1",FALSE
"ANO9","up","5",FALSE
"NPC2","up","4",FALSE
"NOLC1","up","10",FALSE
"PYY","up","6",FALSE
"MAG","up","2",FALSE
"CHST3","up","3",FALSE
"SNCAIP","up","13",FALSE
"BCL2L1","up","8",FALSE
"KLF7","up","8",FALSE
"UBALD2","up","15",FALSE
"CCR3","up","2",FALSE
"PDIA5","up","13",FALSE
"ACRBP","up","4",FALSE
"TMEM158","up","1",FALSE
"LRP5","up","5",FALSE
"POLD4","up","6",FALSE
"BMPER","up","13",FALSE
"PIM2","up","2",FALSE
"LRRN2","up","6",FALSE
"BLOC1S4","up","10",FALSE
"THTPA","up","5",FALSE
"SEPTIN2","up","1",FALSE
"RAC3","up","3",FALSE
"C1RL","up","5",FALSE
"THAP12","up","8",FALSE
"RASGRP2","up","2",FALSE
"ZNF131","up","8",FALSE
"PLEKHO2","up","4",FALSE
"C2","up","4",FALSE
"DNAJC3","up","8",FALSE
"EDEM2","up","12",FALSE
"UBE2Z","up","15",FALSE
"CALM2","up","18",FALSE
"CA10","up","8",FALSE
"CE3H16orf54","up","2",FALSE
"DDX18","up","10",FALSE
"S100A1","down","5",FALSE
"ATP6V1G3","down","7",FALSE
"PTDSS2","down","2",FALSE
"PDZD2","down","5",FALSE
"RBP5","down","11",FALSE
"GCGR","down","5",FALSE
"HRG","down","5",FALSE
"PLD5","down","4",FALSE
"THRA","down","11",FALSE
"ATP6V1C2","down","7",FALSE
"DLG2","down","4",FALSE
"ALDH16A1","down","12",FALSE
"MRNIP","down","5",FALSE
"HMX2","down","1",FALSE
"FUZ","down","9",FALSE
"KCNA4","down","6",FALSE
"INSRR","down","1",FALSE
"FREM3","down","6",FALSE
"GAMT","down","14",FALSE
"VEGFA","down","4",FALSE
"SLC39A5","down","1",FALSE
"PFKM","down","6",FALSE
"SLC9A4","down","1",FALSE
"ANKS4B","down","1",FALSE
"DHDH","down","2",FALSE
"GABRD","down","5",FALSE
"PHYHIPL","down","3",FALSE
"FAM117A","down","12",FALSE
"IGFBP5","down","4",FALSE
"SYPL2","down","5",FALSE
"LOC102902597","down","5",FALSE
"GRB14","down","5",FALSE
"CD4H9orf116","down","11",FALSE
"ALDH9A1","down","5",FALSE
"IMPA2","down","12",FALSE
"YPEL1","down","11",FALSE
"VTI1B","down","2",FALSE
"OTUD3","down","5",FALSE
"DCC","down","4",FALSE
